timestamp,country,location_name,coordinate,timezone,last_updated_date,last_updated_time,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,AQI_PM2.5,AQI_PM10,AQI_NO2,AQI_O3,AQI_SO2,DAQI,year_month,filled_from_date
2024-07-28,Indonesia,Jakarta,"-6.21, 106.85",Asia/Jakarta,2024/7/28,2024/11/27 19:45,34.0,104.2,35.3,104.2,134.2,10,10,2,2,1,10,24-Jul,
2024-07-29,Indonesia,Jakarta,"-6.21, 106.85",Asia/Jakarta,2024/7/29,2024/11/27 19:15,35.1,77.5,32.9,61.9,85.8,8,8,2,2,1,8,24-Jul,
2024-07-30,Indonesia,Jakarta,"-6.21, 106.85",Asia/Jakarta,2024/7/30,2024/11/27 19:15,0.9,106.9,46.3,112.1,150.9,10,10,2,1,1,10,24-Jul,
2024-07-31,Indonesia,Jakarta,"-6.21, 106.85",Asia/Jakarta,2024/7/31,2024/11/27 19:15,50.1,86.4,35.8,84.3,109.9,10,10,2,2,1,10,24-Jul,
2024-08-01,Indonesia,Jakarta,"-6.21, 106.85",Asia/Jakarta,2024/8/1,2024/11/27 19:15,2.1,175.5,62.0,180.3,222.7,10,10,3,1,1,10,24-Aug,
2024-08-02,Indonesia,Jakarta,"-6.21, 106.85",Asia/Jakarta,2024/8/2,2024/11/27 19:30,0.1,91.9,74.4,160.8,211.7,10,10,2,1,1,10,24-Aug,
2024-08-03,Indonesia,Jakarta,"-6.21, 106.85",Asia/Jakarta,2024/8/3,2024/11/27 19:30,0.8,244.0,75.3,264.4,319.8,10,10,4,1,1,10,24-Aug,
2024-08-04,Indonesia,Jakarta,"-6.21, 106.85",Asia/Jakarta,2024/8/4,2024/11/27 19:30,1.1,102.8,43.9,91.0,114.8,10,10,2,1,1,10,24-Aug,
2024-08-05,Indonesia,Jakarta,"-6.21, 106.85",Asia/Jakarta,2024/8/5,2024/11/27 19:30,0.9,175.5,62.0,264.0,326.4,10,10,3,1,1,10,24-Aug,
2024-08-06,Indonesia,Jakarta,"-6.21, 106.85",Asia/Jakarta,2024/8/6,2024/11/27 19:15,0.6,115.2,53.9,131.1,179.9,10,10,2,1,1,10,24-Aug,
2024-08-07,Indonesia,Jakarta,"-6.21, 106.85",Asia/Jakarta,2024/8/7,2024/11/27 19:00,0.0,163.1,73.4,263.6,342.5,10,10,3,1,1,10,24-Aug,
2024-08-08,Indonesia,Jakarta,"-6.21, 106.85",Asia/Jakarta,2024/8/8,2024/11/27 19:15,0.0,263.2,98.2,366.5,456.7,10,10,4,1,2,10,24-Aug,
2024-08-09,Indonesia,Jakarta,"-6.21, 106.85",Asia/Jakarta,2024/8/9,2024/11/27 19:30,17.2,89.1,32.0,51.6,75.6,6,7,2,1,1,7,24-Aug,
2024-08-10,Indonesia,Jakarta,"-6.21, 106.85",Asia/Jakarta,2024/8/10,2024/11/27 19:30,0.4,163.1,70.6,203.1,258.0,10,10,3,1,1,10,24-Aug,
2024-08-11,Indonesia,Jakarta,"-6.21, 106.85",Asia/Jakarta,2024/8/11,2024/11/27 19:15,114.4,68.6,46.7,137.4,152.2,10,10,2,4,1,10,24-Aug,
2024-08-12,Indonesia,Jakarta,"-6.21, 106.85",Asia/Jakarta,2024/8/12,2024/11/27 19:30,1.5,105.6,49.6,84.8,117.3,10,10,2,1,1,10,24-Aug,
2024-08-13,Indonesia,Jakarta,"-6.21, 106.85",Asia/Jakarta,2024/8/13,2024/11/27 19:45,32.9,115.2,38.2,108.9,145.6,10,10,2,1,1,10,24-Aug,
2024-08-14,Indonesia,Jakarta,"-6.21, 106.85",Asia/Jakarta,2024/8/14,2024/11/27 19:30,17.9,108.3,34.3,94.9,128.8,10,10,2,1,1,10,24-Aug,
